WKT,sno,sna,tot,sbi,sarea,mday,lat,lng,ar,sareaen,snaen,aren,bemp,act,srcUpdateTime,updateTime,infoTime,infoDate,﻿站點名稱,緯度,經度,圖片,站點位置
"POINT (121.61593 25.07021)",5.00108012E8,YouBike2.0_安湖三號公園,12.0,0.0,內湖區,2023-04-17 05:41:04,25.07021,121.61593,東湖路113巷49弄3號北側,Neihu Dist,YouBike2.0_Anhu No.3 Park,No. 3， Aly. 49， Ln. 113， Donghu Rd. (North),12.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 05:41:04,2023-04-17,,,,,
"POINT (121.61491 25.07177)",5.00108013E8,YouBike2.0_東湖路113巷95弄,10.0,6.0,內湖區,2023-04-17 06:42:39,25.07177,121.61491,東湖路113巷95弄13號西側,Neihu Dist,YouBike2.0_Aly. 95， Ln. 113， Donghu Rd,No. 13， Aly. 95， Ln. 113， Donghu Rd. (West),4.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 06:42:39,2023-04-17,,,,,
"POINT (121.57389 25.0745)",5.00108014E8,YouBike2.0_瑞光計程車服務站,20.0,4.0,內湖區,2023-04-17 06:54:13,25.0745,121.57389,港墘路221巷2號,Neihu Dist,YouBike2.0_Ruiguangjichengchefuwu Sta,No. 2， Ln. 221， Gangqian Rd.,16.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 06:54:13,2023-04-17,,,,,
"POINT (121.5772 25.07524)",5.00108015E8,YouBike2.0_文德三號公園(江南街71巷16弄),15.0,8.0,內湖區,2023-04-17 06:42:39,25.07524,121.5772,瑞光路271號東南側,Neihu Dist,YouBike2.0_Wende No. 3 Park,No. 271， Ruiguang Rd. (Southeast),7.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 06:42:39,2023-04-17,,,,,
"POINT (121.60185 25.08395)",5.00108016E8,YouBike2.0_捷運大湖公園站(2號出口),28.0,8.0,內湖區,2023-04-17 06:35:40,25.08395,121.60185,成功路五段5號東側,Neihu Dist,YouBike2.0_MRT Dahu Park Sta. (Exit 2),No. 5， Sec. 5， Chenggong Rd. (East),20.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 06:35:40,2023-04-17,,,,,
"POINT (121.59336 25.07958)",5.00108018E8,YouBike2.0_康寧星雲街口,12.0,3.0,內湖區,2023-04-17 06:49:39,25.07958,121.59336,康寧路一段116號,Neihu Dist,YouBike2.0_Kangning Rd & Xingyun St Intersection,No. 116， Sec. 1， Kangning Rd.,9.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 06:49:39,2023-04-17,,,,,
"POINT (121.59177 25.07864)",5.00108019E8,YouBike2.0_星雲街47號,15.0,12.0,內湖區,2023-04-17 06:52:39,25.07864,121.59177,星雲街47號南側,Neihu Dist,YouBike2.0_No. 47， Xingyun St,No. 47， Xingyun St. (South),3.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 06:52:39,2023-04-17,,,,,
"POINT (121.56687 25.08279)",5.0010802E8,YouBike2.0_捷運西湖站(1號出口),35.0,15.0,內湖區,2023-04-17 06:54:40,25.08279,121.56687,內湖路一段285巷15號(對面),Neihu Dist,YouBike2.0_MRT Xihu Sta. (Exit 1),No. 15， Ln. 285， Sec. 1， Neihu Rd. (Opposite),20.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 06:54:40,2023-04-17,,,,,
"POINT (121.56716 25.08205)",5.00108021E8,YouBike2.0_捷運西湖站(2號出口),12.0,7.0,內湖區,2023-04-17 06:49:04,25.08205,121.56716,內湖路一段291號(對面),Neihu Dist,YouBike2.0_MRT Xihu Sta. (Exit 2),No. 291， Sec. 1， Neihu Rd. (Opposite),5.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 06:49:04,2023-04-17,,,,,
"POINT (121.56869 25.07932)",5.00108022E8,YouBike2.0_洲子二號公園,60.0,2.0,內湖區,2023-04-17 06:49:15,25.07932,121.56869,瑞光路500號(對面),Neihu Dist,YouBike2.0_Zhouzi No. 2 Park,No. 500， Ruiguang Rd. (Opposite),58.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 06:49:15,2023-04-17,,,,,
"POINT (121.5752 25.08296)",5.00108023E8,YouBike2.0_港都公園,15.0,11.0,內湖區,2023-04-17 06:28:13,25.08296,121.5752,港華街57號(對面),Neihu Dist,YouBike2.0_Gangdu Park,No. 57， Ganghua St. (Opposite),4.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 06:28:13,2023-04-17,,,,,
"POINT (121.572 25.08598)",5.00108024E8,YouBike2.0_環山路二段26巷口,29.0,20.0,內湖區,2023-04-17 06:46:38,25.08598,121.572,環山路二段/環山路二段26巷(西南側),Neihu Dist,YouBike2.0_Ln. 26， Sec. 2， Huanshan Rd Intersection,Sec. 2， Huanshan Rd & Ln. 26， Sec. 2， Huanshan Rd (Southwest),9.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 06:46:38,2023-04-17,,,,,
"POINT (121.59478 25.08436)",5.00108025E8,YouBike2.0_成功金龍路口,23.0,4.0,內湖區,2023-04-17 06:50:20,25.08436,121.59478,成功路四段188號,Neihu Dist,YouBike2.0_Chenggong Rd & Jinlong Rd Intersection,No. 188， Sec. 4， Chenggong Rd.,19.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 06:50:20,2023-04-17,,,,,
"POINT (121.59227 25.0878)",5.00108026E8,YouBike2.0_碧山公園,31.0,11.0,內湖區,2023-04-17 06:47:13,25.0878,121.59227,內湖路三段60巷28號東側,Neihu Dist,YouBike2.0_Bishan Park,No. 28， Ln. 60， Sec. 3， Neihu Rd. (East),20.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 06:47:13,2023-04-17,,,,,
"POINT (121.5879 25.08785)",5.00108027E8,YouBike2.0_金瑞公園,20.0,9.0,內湖區,2023-04-17 06:48:14,25.08785,121.5879,金龍路203-8號北側,Neihu Dist,YouBike2.0_Jinrui Park,No. 203-8， Jinlong Rd. (North),11.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 06:48:14,2023-04-17,,,,,
"POINT (121.58464 25.07842)",5.00108028E8,YouBike2.0_捷運文德站(2號出口),49.0,16.0,內湖區,2023-04-17 06:43:39,25.07842,121.58464,文德路212號旁,Neihu Dist,YouBike2.0_MRT Wende Sta. (Exit 2),No. 212， Wende Rd.,33.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 06:43:39,2023-04-17,,,,,
"POINT (121.58764 25.07695)",5.00108029E8,YouBike2.0_陽光公園,16.0,4.0,內湖區,2023-04-17 06:36:13,25.07695,121.58764,陽光街與文德路220巷口西側,Neihu Dist,YouBike2.0_Yangguang Park,Yangguang St & Ln. 220， Wende Rd Intersection,12.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 06:36:13,2023-04-17,,,,,
"POINT (121.58375 25.07504)",5.0010803E8,YouBike2.0_文德二號公園(南側),13.0,9.0,內湖區,2023-04-17 03:56:38,25.07504,121.58375,陽光街與陽光街68巷102弄口,Neihu Dist,YouBike2.0_Wende No.2 Park (South),Aly. 102， Ln. 68， Yangguang St & Yangguang St Intersection,4.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 03:56:38,2023-04-17,,,,,
"POINT (121.58381 25.07758)",5.00108031E8,YouBike2.0_文德二號公園(北側),15.0,4.0,內湖區,2023-04-17 06:17:39,25.07758,121.58381,文德路210巷12號對側,Neihu Dist,YouBike2.0_Wende No.2 Park (North),No. 12， Ln. 210， Wende Rd. (Opposite),11.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 06:17:39,2023-04-17,,,,,
"POINT (121.57961 25.07777)",5.00108032E8,YouBike2.0_瑞陽公園,12.0,8.0,內湖區,2023-04-17 06:54:40,25.07777,121.57961,文德路22巷6號(對面),Neihu Dist,YouBike2.0_Ruiyang Park,No. 6， Ln. 22， Wende Rd. (Opposite),4.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 06:54:40,2023-04-17,,,,,
"POINT (121.58079 25.07538)",5.00108033E8,YouBike2.0_湖光國宅,22.0,14.0,內湖區,2023-04-17 06:38:13,25.07538,121.58079,文德路22巷與文德路22巷74弄口,Neihu Dist,YouBike2.0_Hu Guang Public House,Ln. 22， Wende Rd & No. 1， Aly. 74， Ln. 22， Wende Rd Intersection,8.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 06:38:13,2023-04-17,,,,,
"POINT (121.58486 25.05575)",5.00108034E8,YouBike2.0_潭美街213號,12.0,7.0,內湖區,2023-04-17 06:44:13,25.05575,121.58486,潭美街213號南側,Neihu Dist,YouBike2.0_No. 213， Tanmei St.,No. 213， Tanmei St. (South),5.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 06:44:13,2023-04-17,,,,,
"POINT (121.57991 25.0559)",5.00108035E8,YouBike2.0_南京東路六段180號,21.0,5.0,內湖區,2023-04-17 04:40:39,25.0559,121.57991,南京東路六段180號北側,Neihu Dist,YouBike2.0_No. 180， Sec. 6， Nanjing E. Rd.,No. 180， Sec. 6， Nanjing E. Rd. (North),16.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 04:40:39,2023-04-17,,,,,
"POINT (121.58159 25.05768)",5.00108036E8,YouBike2.0_潭美國小(南京舊宗路口),16.0,5.0,內湖區,2023-04-17 01:29:12,25.05768,121.58159,行善路179號南側,Neihu Dist,YouBike2.0_Tanmei Elementary School (Nanjing Rd. & Jiuzong Rd. Intersection,No. 179， Xingshan Rd. (South),11.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 01:29:12,2023-04-17,,,,,
"POINT (121.58345 25.05653)",5.00108037E8,YouBike2.0_新明路343號,10.0,3.0,內湖區,2023-04-17 06:36:13,25.05653,121.58345,新明路341號北側,Neihu Dist,YouBike2.0_No. 343， Xinming Rd.,No. 343， Xinming Rd. (North),7.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 06:36:13,2023-04-17,,,,,
"POINT (121.58084 25.0539)",5.00108038E8,YouBike2.0_週美里活動廣場,17.0,7.0,內湖區,2023-04-17 06:52:13,25.0539,121.58084,潭美街139號對側,Neihu Dist,YouBike2.0_Zhoumei Community Center,No. 139， Tanmei St.,10.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 06:52:13,2023-04-17,,,,,
"POINT (121.58898 25.06915)",5.00108039E8,YouBike2.0_內湖行政中心,25.0,7.0,內湖區,2023-04-17 06:53:41,25.06915,121.58898,民權東路六段99號(前),Neihu Dist,YouBike2.0_Neihu District Office,No. 99， Sec. 6， Minquan E. Rd.,18.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 06:53:41,2023-04-17,,,,,
"POINT (121.62055 25.07007)",5.0010804E8,YouBike2.0_樂康公園,20.0,5.0,內湖區,2023-04-17 04:53:13,25.07007,121.62055,康樂街61巷73弄22-1號南側,Neihu Dist,YouBike2.0_Lekang Park,No. 22-1， Aly. 73， Ln. 61， Kangle St. (South),15.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 04:53:13,2023-04-17,,,,,
"POINT (121.59447 25.06181)",5.00108041E8,YouBike2.0_安康路32巷24弄,21.0,9.0,內湖區,2023-04-17 06:47:13,25.06181,121.59447,安康路32巷24弄22號,Neihu Dist,YouBike2.0_Aly. 24， Ln. 32， Ankang Rd.,No. 22， Aly. 24， Ln. 32， Ankang Rd.,12.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 06:47:13,2023-04-17,,,,,
"POINT (121.58607 25.06256)",5.00108043E8,YouBike2.0_明美公園,18.0,2.0,內湖區,2023-04-17 06:54:13,25.06256,121.58607,石潭路27號南側,Neihu Dist,YouBike2.0_Mingmei Park,No. 27， Shitan Rd. (South),16.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 06:54:13,2023-04-17,,,,,
"POINT (121.58707 25.05827)",5.00108044E8,YouBike2.0_南京東路六段368巷,33.0,4.0,內湖區,2023-04-17 06:43:13,25.05827,121.58707,南京東路六段382號西南側,Neihu Dist,YouBike2.0_Ln. 368， Sec. 6， Nanjing E. Rd.,No. 382， Sec. 6， Nanjing E. Rd. (Southwest),29.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 06:43:13,2023-04-17,,,,,
"POINT (121.5911 25.06058)",5.00108045E8,YouBike2.0_新明成功路口,18.0,4.0,內湖區,2023-04-17 06:28:13,25.06058,121.5911,新明路22號,Neihu Dist,YouBike2.0_Xinming Rd. & Chenggong Rd. Intersection,No. 22， Xinming Rd.,14.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 06:28:13,2023-04-17,,,,,
"POINT (121.58323 25.06835)",5.00108046E8,YouBike2.0_民權瑞光路口,20.0,18.0,內湖區,2023-04-17 06:43:39,25.06835,121.58323,民權東路六段50號,Neihu Dist,YouBike2.0_Minquan E. Rd. & Ruiguang Rd. Intersection,No. 50， Sec. 6， Minquan E. Rd.,2.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 06:43:39,2023-04-17,,,,,
"POINT (121.57951 25.07335)",5.00108047E8,YouBike2.0_瑞光公共住宅(瑞光路),18.0,5.0,內湖區,2023-04-17 06:18:39,25.07335,121.57951,瑞光路160號,Neihu Dist,YouBike2.0_Ruiguang Public Housing (Ruiguang Rd),No. 160， Ruiguang Rd.,13.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 06:18:39,2023-04-17,,,,,
"POINT (121.57813 25.06853)",5.00108048E8,YouBike2.0_民權東路六段15巷,17.0,3.0,內湖區,2023-04-17 06:48:14,25.06853,121.57813,民權東路六段15巷29號,Neihu Dist,YouBike2.0_Ln. 15， Sec. 6， Minquan E. Rd.,No. 29， Ln. 15， Sec. 6， Minquan E. Rd.,14.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 06:48:14,2023-04-17,,,,,
"POINT (121.58002 25.06709)",5.00108049E8,YouBike2.0_扶輪親恩公園,17.0,15.0,內湖區,2023-04-17 06:46:13,25.06709,121.58002,民權東路六段30號,Neihu Dist,YouBike2.0_Rotary Park,No. 30， Sec. 6， Minquan E. Rd.,2.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 06:46:13,2023-04-17,,,,,
"POINT (121.57497 25.06286)",5.0010805E8,YouBike2.0_新湖三民善街口,15.0,6.0,內湖區,2023-04-17 06:42:13,25.06286,121.57497,新湖三路36號,Neihu Dist,YouBike2.0_Xinhu 3rd Rd & Minshan St Intersection,No. 36， Xinhu 3rd Rd.,9.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 06:42:13,2023-04-17,,,,,
"POINT (121.57865 25.05594)",5.00108051E8,YouBike2.0_內湖119號綠地,24.0,2.0,內湖區,2023-04-17 06:50:20,25.05594,121.57865,南京東路六段125號南側,Neihu Dist,YouBike2.0_No.119 Neihu Greens,No. 125， Sec. 6， Nanjing E. Rd. (South),22.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 06:50:20,2023-04-17,,,,,
"POINT (121.57592 25.05301)",5.00108052E8,YouBike2.0_行善公園,20.0,1.0,內湖區,2023-04-17 06:52:39,25.05301,121.57592,潭美街27號西側,Neihu Dist,YouBike2.0_Xingshan Park,No. 27， Tanmei St. (West),19.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 06:52:39,2023-04-17,,,,,
"POINT (121.58991 25.07151)",5.00108054E8,YouBike2.0_三軍總醫院,14.0,9.0,內湖區,2023-04-17 06:46:13,25.07151,121.58991,成功路二段424號(對面),Neihu Dist,YouBike2.0_Tri-Service General Hospital,No. 424， Sec. 2， Chenggong Rd. (Opposite),5.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 06:46:13,2023-04-17,,,,,
"POINT (121.59265 25.06877)",5.00108055E8,YouBike2.0_福華商場,20.0,7.0,內湖區,2023-04-17 05:41:13,25.06877,121.59265,民權東路六段/民權東路六段180巷(西南側),Neihu Dist,YouBike2.0_Fuhua Market,Sec. 6， Minquan E. Rd. / Ln. 180， Sec. 6， Minquan E. Rd. (Southwest),13.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 05:41:13,2023-04-17,,,,,
"POINT (121.59749 25.0674)",5.00108056E8,YouBike2.0_臺北市網球中心,16.0,7.0,內湖區,2023-04-17 06:09:12,25.0674,121.59749,民權東路六段208號(前),Neihu Dist,YouBike2.0_Taipei Tennis Center,No. 208， Sec. 6， Minquan E. Rd.,9.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 06:09:12,2023-04-17,,,,,
"POINT (121.60796 25.07249)",5.00108057E8,YouBike2.0_捷運葫洲站(1號出口),25.0,13.0,內湖區,2023-04-17 06:54:40,25.07249,121.60796,康寧路三段39號(對面),Neihu Dist,YouBike2.0_MRT Huzhou Sta. (Exit 1),No. 39， Sec. 3， Kangning Rd. (Opposite),12.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 06:54:40,2023-04-17,,,,,
"POINT (121.60223 25.07332)",5.00108058E8,YouBike2.0_麗湖國小,18.0,4.0,內湖區,2023-04-17 03:42:39,25.07332,121.60223,金湖路363巷11號(對面),Neihu Dist,YouBike2.0_Lihu Elementary School,No. 11， Ln. 363， Jinhu Rd. (Opposite),14.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 03:42:39,2023-04-17,,,,,
"POINT (121.59834 25.0733)",5.00108059E8,YouBike2.0_金湖路347巷125弄口,15.0,4.0,內湖區,2023-04-17 06:54:13,25.0733,121.59834,金湖路347巷125弄1號(對面),Neihu Dist,YouBike2.0_Aly. 125， Ln. 347， Jinhu Rd. Intersection,No. 1， Aly. 125， Ln. 347， Jinhu Rd. (Opposite),11.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 06:54:13,2023-04-17,,,,,
"POINT (121.58287 25.07988)",5.0010806E8,YouBike2.0_碧湖公園,15.0,4.0,內湖區,2023-04-17 06:41:13,25.07988,121.58287,內湖路二段/內湖路二段103巷口(東北側),Neihu Dist,YouBike2.0_Bihu Park,Sec. 2， Neihu Rd. / Ln. 103， Sec. 2， Neihu Rd. (Northeast),11.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 06:41:13,2023-04-17,,,,,
"POINT (121.58109 25.08317)",5.00108061E8,YouBike2.0_碧湖公園(內湖路二段103巷),19.0,9.0,內湖區,2023-04-17 06:32:41,25.08317,121.58109,內湖路二段103巷76號(對面),Neihu Dist,YouBike2.0_Bihu Park (Ln. 103， Sec. 2， Neihu Rd.),No. 76， Ln. 103， Sec. 2， Neihu Rd. (Opposite),10.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 06:32:41,2023-04-17,,,,,
"POINT (121.58534 25.08357)",5.00108062E8,YouBike2.0_貿七社區,17.0,9.0,內湖區,2023-04-17 06:53:17,25.08357,121.58534,內湖路二段179巷48弄17號(旁),Neihu Dist,YouBike2.0_Maoqi Community,No. 17， Aly. 48， Ln. 179， Sec. 2， Neihu Rd.,8.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 06:53:17,2023-04-17,,,,,
"POINT (121.58891 25.08165)",5.00108063E8,YouBike2.0_內湖區農會,12.0,5.0,內湖區,2023-04-17 06:42:39,25.08165,121.58891,內湖路二段334號(前),Neihu Dist,YouBike2.0_Neihu District Farmers' Association,No. 334， Sec. 2， Neihu Rd.,7.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 06:42:39,2023-04-17,,,,,
"POINT (121.59454 25.0835)",5.00108064E8,YouBike2.0_捷運內湖站(2號出口),10.0,6.0,內湖區,2023-04-17 06:52:13,25.0835,121.59454,成功路四段167巷6弄2號(旁),Neihu Dist,YouBike2.0_MRT Neihu Sta. (Exit 2),No. 2， Aly. 6， Ln. 167， Sec. 4， Chenggong Rd.,4.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 06:52:13,2023-04-17,,,,,
"POINT (121.59921 25.07896)",5.00108065E8,YouBike2.0_康寧金湖路口,14.0,1.0,內湖區,2023-04-17 06:37:39,25.07896,121.59921,康寧路一段273號(對面),Neihu Dist,YouBike2.0_Kangning Rd. & Jinhu Rd. Intersection,No. 273， Sec. 1， Kangning Rd. (Opposite),13.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 06:37:39,2023-04-17,,,,,
"POINT (121.59354 25.07792)",5.00108066E8,YouBike2.0_康寧路一段156巷20弄口,17.0,12.0,內湖區,2023-04-17 06:30:29,25.07792,121.59354,康寧路一段156巷/康寧路一段156巷20弄(西側),Neihu Dist,YouBike2.0_Aly. 20， Ln. 156， Sec. 1， Kangning Rd. Intersection,Ln. 156， Sec. 1， Kangning Rd. / Aly. 20， Ln. 156， Sec. 1， Kangning Rd. (West),5.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 06:30:29,2023-04-17,,,,,
"POINT (121.6136 25.06657)",5.00108067E8,YouBike2.0_安康公園,19.0,16.0,內湖區,2023-04-17 06:54:13,25.06657,121.6136,五分街14巷31號(對面),Neihu Dist,YouBike2.0_Ankang Park,No. 31， Ln. 14， Wufen St. (Opposite),3.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 06:54:13,2023-04-17,,,,,
"POINT (121.61709 25.07669)",5.00108068E8,YouBike2.0_安泰街83巷,20.0,17.0,內湖區,2023-04-17 06:54:40,25.07669,121.61709,安泰街83巷3號(對面),Neihu Dist,YouBike2.0_Ln. 83， Antai St.,No. 3， Ln. 83， Antai St. (Opposite),3.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 06:54:40,2023-04-17,,,,,
"POINT (121.62306 25.08722)",5.00108069E8,YouBike2.0_內溝溪生態展示館,8.0,3.0,內湖區,2023-04-16 21:04:40,25.08722,121.62306,康樂街236-3號(前),Neihu Dist,YouBike2.0_Neigousi Ecological Exhibition Hall,No. 236-3， Kangle St.,5.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-16 21:04:40,2023-04-16,,,,,
"POINT (121.57584 25.07967)",5.0010807E8,YouBike2.0_捷運港墘站(2號出口),47.0,27.0,內湖區,2023-04-17 06:49:39,25.07967,121.57584,內湖路一段520號,Neihu Dist,YouBike2.0_MRT Gangqian Sta. (Exit 2),No. 520， Sec. 1， Neihu Rd.,20.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 06:49:39,2023-04-17,,,,,
"POINT (121.61962 25.07334)",5.00108071E8,YouBike2.0_東湖國中,16.0,11.0,內湖區,2023-04-17 06:47:13,25.07334,121.61962,康樂街125巷4號(對面),Neihu Dist,YouBike2.0_Dong Hu Junior High School,No. 4， Ln. 125， Kangle St. (Opposite),5.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 06:47:13,2023-04-17,,,,,
"POINT (121.59334 25.06261)",5.00108072E8,YouBike2.0_石潭公園(安康路),20.0,2.0,內湖區,2023-04-17 06:44:13,25.06261,121.59334,安康路28號西北側,Neihu Dist,YouBike2.0_Shitan Park (Ankang Rd.),No. 28， Ankang Rd. (Northwest),18.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 06:44:13,2023-04-17,,,,,
"POINT (121.60347 25.06209)",5.00108073E8,YouBike2.0_內湖垃圾焚化廠,20.0,7.0,內湖區,2023-04-17 06:53:17,25.06209,121.60347,安康路290號西側,Neihu Dist,YouBike2.0_Neihu Refuse Incineration Plant,No. 290， Ankang Rd. (West),13.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 06:53:17,2023-04-17,,,,,
"POINT (121.61019 25.06927)",5.00108074E8,YouBike2.0_康寧公園(北側),20.0,2.0,內湖區,2023-04-17 06:54:13,25.06927,121.61019,康寧路三段60號南側,Neihu Dist,YouBike2.0_Kangning Park (North),No. 60， Sec. 3， Kangning Rd. (South),18.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 06:54:13,2023-04-17,,,,,
"POINT (121.60936 25.0716)",5.00108075E8,YouBike2.0_康寧路三段54巷口,15.0,0.0,內湖區,2023-04-17 06:42:04,25.0716,121.60936,康寧路三段54-5號西側,Neihu Dist,YouBike2.0_Ln. 54， Sec. 3， Kangning Rd. Intersection,No. 54-5， Sec. 3， Kangning Rd. (West),15.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 06:42:04,2023-04-17,,,,,
"POINT (121.57658 25.05707)",5.00108076E8,YouBike2.0_行善路25巷口,21.0,2.0,內湖區,2023-04-17 06:48:39,25.05707,121.57658,行善路39號(前),Neihu Dist,YouBike2.0_Ln. 25， Xingshan Rd. Intersection,No. 39， Xingshan Rd.,19.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 06:48:39,2023-04-17,,,,,
"POINT (121.57823 25.05503)",5.00108077E8,YouBike2.0_新明路460巷口,15.0,3.0,內湖區,2023-04-17 06:47:39,25.05503,121.57823,南京東路六段122號(斜前方),Neihu Dist,YouBike2.0_Ln. 460， Xinming Rd. Intersection,No. 122， Sec. 6， Nanjing E. Rd. ((Front right)),12.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 06:47:39,2023-04-17,,,,,
"POINT (121.59561 25.06516)",5.00108078E8,YouBike2.0_下灣公園,16.0,10.0,內湖區,2023-04-16 23:34:13,25.06516,121.59561,民權東路六段206巷/民權東路六段190巷75弄(西北側),Neihu Dist,YouBike2.0_Xiawan Park,Ln. 206， Sec. 6， Minquan E. Rd. & Aly. 75， Ln. 190， Sec. 6， Minquan E. Rd. (Northwest),6.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-16 23:34:13,2023-04-16,,,,,
"POINT (121.60059 25.06708)",5.00108079E8,YouBike2.0_民權東路六段245巷口,12.0,6.0,內湖區,2023-04-17 05:53:39,25.06708,121.60059,民權東路六段247號(前),Neihu Dist,YouBike2.0_Ln. 245， Sec. 6， Minquan E. Rd. Intersection,No. 247， Sec. 6， Minquan E. Rd.,6.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 05:53:39,2023-04-17,,,,,
"POINT (121.61532 25.06854)",5.00108081E8,YouBike2.0_東湖國小,22.0,8.0,內湖區,2023-04-17 06:52:13,25.06854,121.61532,東湖路與東湖路113巷口東側,Neihu Dist,YouBike2.0_Donghu Elementary School,Donghu Rd.& Ln. 113， Donghu Rd. Intersection (East),14.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 06:52:13,2023-04-17,,,,,
